CMDLINE /Users/localadmin/miniforge3/envs/splitting_env/bin/python3.9 ./setup_labeled_data.py
MEM 323.375000 1725353433.6766
MEM 347.203125 1725353433.7795
MEM 388.796875 1725353433.8808
MEM 421.046875 1725353433.9823
MEM 451.296875 1725353434.0875
MEM 488.562500 1725353434.1928
MEM 527.515625 1725353434.2979
MEM 573.250000 1725353434.3983
MEM 579.906250 1725353434.5018
MEM 597.562500 1725353434.6064
MEM 615.734375 1725353434.7116
MEM 635.031250 1725353434.8143
MEM 666.406250 1725353434.9160
MEM 708.265625 1725353435.0211
MEM 736.625000 1725353435.1262
MEM 749.078125 1725353435.2315
MEM 764.781250 1725353435.3367
MEM 778.234375 1725353435.4419
MEM 795.000000 1725353435.5457
MEM 769.000000 1725353435.6484
MEM 637.687500 1725353435.7529
MEM 532.156250 1725353435.8582
MEM 529.250000 1725353435.9611
MEM 564.375000 1725353436.0632
MEM 548.906250 1725353436.1684
MEM 527.734375 1725353436.2735
MEM 534.500000 1725353436.3786
MEM 555.921875 1725353436.4837
MEM 565.156250 1725353436.5888
MEM 525.390625 1725353436.6940
MEM 531.484375 1725353436.7992
MEM 533.015625 1725353436.8996
MEM 540.875000 1725353437.0047
MEM 482.390625 1725353437.1080
MEM 490.390625 1725353437.2131
MEM 531.781250 1725353437.3183
MEM 575.593750 1725353437.4235
MEM 622.765625 1725353437.5286
MEM 660.203125 1725353437.6337
MEM 694.046875 1725353437.7388
MEM 720.890625 1725353437.8399
MEM 727.109375 1725353437.9421
MEM 727.031250 1725353438.0473
MEM 657.843750 1725353438.1485
MEM 653.578125 1725353438.2537
MEM 611.312500 1725353438.3557
MEM 629.421875 1725353438.4570
MEM 636.375000 1725353438.5622
MEM 645.906250 1725353438.6675
MEM 626.156250 1725353438.7726
MEM 627.437500 1725353438.8778
MEM 660.906250 1725353438.9829
MEM 694.921875 1725353439.0864
MEM 722.093750 1725353439.1916
MEM 727.140625 1725353439.2967
MEM 688.203125 1725353439.4019
MEM 706.218750 1725353439.5024
MEM 727.296875 1725353439.6075
MEM 716.703125 1725353439.7127
MEM 705.750000 1725353439.8173
MEM 739.140625 1725353439.9184
MEM 772.109375 1725353440.0235
MEM 802.718750 1725353440.1263
MEM 836.046875 1725353440.2315
MEM 873.375000 1725353440.3366
MEM 856.515625 1725353440.4380
MEM 881.531250 1725353440.5424
MEM 838.437500 1725353440.6476
MEM 841.703125 1725353440.7527
MEM 859.312500 1725353440.8578
MEM 859.500000 1725353440.9629
MEM 874.984375 1725353441.0681
MEM 828.265625 1725353441.1733
MEM 800.515625 1725353441.2750
MEM 837.359375 1725353441.3802
MEM 870.640625 1725353441.4853
MEM 838.343750 1725353441.5905
MEM 799.375000 1725353441.6956
MEM 838.312500 1725353441.8007
MEM 877.687500 1725353441.9059
MEM 922.203125 1725353442.0110
MEM 920.671875 1725353442.1139
MEM 933.953125 1725353442.2171
MEM 894.062500 1725353442.3223
MEM 866.671875 1725353442.4264
MEM 880.265625 1725353442.5315
MEM 863.062500 1725353442.6367
MEM 872.843750 1725353442.7418
MEM 907.500000 1725353442.8470
MEM 919.046875 1725353442.9478
MEM 913.593750 1725353443.0529
MEM 900.578125 1725353443.1580
MEM 915.203125 1725353443.2632
MEM 917.828125 1725353443.3683
MEM 938.484375 1725353443.4735
MEM 963.453125 1725353443.5785
MEM 952.218750 1725353443.6837
MEM 924.890625 1725353443.7909
MEM 799.406250 1725353443.8995
MEM 813.796875 1725353444.0052
MEM 853.312500 1725353444.1103
MEM 859.984375 1725353444.2118
MEM 873.640625 1725353444.3171
MEM 873.531250 1725353444.4198
MEM 898.406250 1725353444.5212
MEM 913.421875 1725353444.6220
MEM 902.421875 1725353444.7269
MEM 914.078125 1725353444.8321
MEM 949.546875 1725353444.9372
MEM 939.875000 1725353445.0386
MEM 968.765625 1725353445.1438
MEM 943.328125 1725353445.2476
MEM 972.781250 1725353445.3528
MEM 963.562500 1725353445.4580
MEM 991.296875 1725353445.5629
MEM 967.671875 1725353445.6681
MEM 949.234375 1725353445.7734
MEM 911.281250 1725353445.8785
MEM 931.968750 1725353445.9836
MEM 935.921875 1725353446.0857
MEM 940.468750 1725353446.1907
MEM 983.359375 1725353446.2941
MEM 997.062500 1725353446.3971
MEM 995.343750 1725353446.5023
MEM 954.906250 1725353446.6074
MEM 970.687500 1725353446.7080
MEM 946.156250 1725353446.8130
MEM 845.093750 1725353446.9159
MEM 867.234375 1725353447.0172
MEM 882.921875 1725353447.1223
MEM 920.015625 1725353447.2275
MEM 872.703125 1725353447.3323
MEM 893.281250 1725353447.4376
MEM 851.453125 1725353447.5399
MEM 795.421875 1725353447.6424
MEM 735.703125 1725353447.7452
MEM 715.437500 1725353447.8463
MEM 579.703125 1725353447.9506
MEM 587.562500 1725353448.0558
MEM 576.937500 1725353448.1602
MEM 561.062500 1725353448.2654
MEM 540.921875 1725353448.3670
MEM 539.125000 1725353448.4679
MEM 515.421875 1725353448.5731
MEM 475.562500 1725353448.6782
MEM 484.250000 1725353448.7834
MEM 462.171875 1725353448.8885
MEM 438.093750 1725353448.9936
MEM 413.796875 1725353449.0981
MEM 403.796875 1725353449.2033
MEM 421.109375 1725353449.3087
MEM 454.343750 1725353449.4139
MEM 479.296875 1725353449.5191
MEM 498.906250 1725353449.6243
MEM 531.609375 1725353449.7296
MEM 558.968750 1725353449.8347
MEM 581.531250 1725353449.9352
MEM 587.640625 1725353450.0404
MEM 593.218750 1725353450.1455
MEM 597.328125 1725353450.2507
MEM 597.765625 1725353450.3558
MEM 601.546875 1725353450.4609
MEM 586.218750 1725353450.5622
MEM 575.296875 1725353450.6674
MEM 559.796875 1725353450.7725
MEM 564.328125 1725353450.8776
MEM 568.921875 1725353450.9828
MEM 565.171875 1725353451.0880
MEM 560.906250 1725353451.1899
MEM 550.875000 1725353451.2946
MEM 554.171875 1725353451.3999
MEM 557.765625 1725353451.5052
MEM 563.156250 1725353451.6103
MEM 544.953125 1725353451.7107
MEM 528.859375 1725353451.8160
MEM 530.359375 1725353451.9203
MEM 488.875000 1725353452.0255
MEM 497.875000 1725353452.1274
MEM 506.812500 1725353452.2325
MEM 504.140625 1725353452.3331
MEM 518.562500 1725353452.4382
MEM 514.625000 1725353452.5426
MEM 515.531250 1725353452.6443
MEM 516.703125 1725353452.7494
MEM 527.421875 1725353452.8547
MEM 522.921875 1725353452.9598
MEM 529.312500 1725353453.0650
MEM 503.937500 1725353453.1701
MEM 500.546875 1725353453.2734
MEM 483.828125 1725353453.3761
MEM 467.656250 1725353453.4813
MEM 440.593750 1725353453.5843
MEM 422.015625 1725353453.6896
MEM 432.937500 1725353453.7946
MEM 431.703125 1725353453.8997
MEM 462.093750 1725353454.0048
MEM 494.687500 1725353454.1100
MEM 503.671875 1725353454.2151
MEM 511.187500 1725353454.3198
MEM 532.437500 1725353454.4218
MEM 575.109375 1725353454.5251
MEM 581.609375 1725353454.6306
MEM 620.453125 1725353454.7357
MEM 642.062500 1725353454.8360
MEM 665.250000 1725353454.9413
MEM 704.609375 1725353455.0464
MEM 705.546875 1725353455.1516
MEM 720.796875 1725353455.2521
MEM 752.328125 1725353455.3534
MEM 761.593750 1725353455.4585
MEM 762.515625 1725353455.5636
MEM 746.015625 1725353455.6688
MEM 778.953125 1725353455.7739
MEM 798.640625 1725353455.8761
MEM 814.078125 1725353455.9814
MEM 775.750000 1725353456.0866
MEM 795.734375 1725353456.1917
MEM 812.984375 1725353456.2966
MEM 789.968750 1725353456.4018
MEM 730.765625 1725353456.5065
MEM 727.890625 1725353456.6094
MEM 746.625000 1725353456.7135
MEM 733.421875 1725353456.8148
MEM 705.281250 1725353456.9163
MEM 578.015625 1725353457.0214
MEM 582.281250 1725353457.1266
MEM 598.796875 1725353457.2318
MEM 581.859375 1725353457.3369
MEM 592.875000 1725353457.4421
MEM 554.468750 1725353457.5472
MEM 544.765625 1725353457.6523
MEM 534.562500 1725353457.7574
MEM 534.062500 1725353457.8625
MEM 509.875000 1725353457.9676
MEM 500.890625 1725353458.0728
MEM 495.968750 1725353458.1779
MEM 485.656250 1725353458.2812
MEM 508.062500 1725353458.3864
MEM 520.328125 1725353458.4916
MEM 526.140625 1725353458.5967
MEM 517.921875 1725353458.7018
MEM 527.796875 1725353458.8069
MEM 532.187500 1725353458.9121
MEM 535.250000 1725353459.0164
MEM 552.640625 1725353459.1216
MEM 559.375000 1725353459.2255
MEM 557.546875 1725353459.3307
MEM 560.171875 1725353459.4359
MEM 574.156250 1725353459.5411
MEM 584.406250 1725353459.6415
MEM 585.421875 1725353459.7452
MEM 598.781250 1725353459.8489
MEM 604.000000 1725353459.9524
MEM 606.000000 1725353460.0575
MEM 589.812500 1725353460.1628
MEM 595.062500 1725353460.2680
MEM 600.750000 1725353460.3732
MEM 602.640625 1725353460.4784
MEM 608.968750 1725353460.5836
MEM 593.250000 1725353460.6887
MEM 573.156250 1725353460.7938
MEM 572.843750 1725353460.8989
MEM 568.875000 1725353460.9992
MEM 571.765625 1725353461.1044
MEM 552.312500 1725353461.2095
MEM 541.718750 1725353461.3147
MEM 542.953125 1725353461.4199
MEM 530.406250 1725353461.5251
MEM 525.531250 1725353461.6285
MEM 520.421875 1725353461.7322
MEM 511.796875 1725353461.8356
MEM 505.578125 1725353461.9402
MEM 512.156250 1725353462.0428
MEM 503.234375 1725353462.1434
MEM 487.765625 1725353462.2484
MEM 493.078125 1725353462.3506
MEM 487.531250 1725353462.4523
MEM 482.218750 1725353462.5551
MEM 475.281250 1725353462.6602
MEM 495.562500 1725353462.7653
MEM 500.171875 1725353462.8706
MEM 492.468750 1725353462.9748
MEM 484.078125 1725353463.0792
MEM 462.109375 1725353463.1844
MEM 461.546875 1725353463.2895
MEM 476.281250 1725353463.3947
MEM 474.593750 1725353463.4975
MEM 471.625000 1725353463.5988
MEM 439.875000 1725353463.7041
MEM 448.343750 1725353463.8085
MEM 463.125000 1725353463.9122
MEM 472.390625 1725353464.0149
MEM 484.171875 1725353464.1200
MEM 480.187500 1725353464.2229
MEM 463.703125 1725353464.3281
MEM 489.046875 1725353464.4333
MEM 508.218750 1725353464.5385
MEM 529.765625 1725353464.6436
MEM 535.531250 1725353464.7456
MEM 547.031250 1725353464.8469
MEM 566.828125 1725353464.9489
MEM 593.156250 1725353465.0496
MEM 615.546875 1725353465.1548
MEM 649.875000 1725353465.2577
MEM 653.843750 1725353465.3629
MEM 661.328125 1725353465.4680
MEM 665.937500 1725353465.5733
MEM 672.890625 1725353465.6784
MEM 661.703125 1725353465.7824
MEM 645.828125 1725353465.8878
MEM 651.156250 1725353465.9929
MEM 652.390625 1725353466.0981
MEM 634.078125 1725353466.2032
MEM 616.968750 1725353466.3035
MEM 603.203125 1725353466.4087
MEM 587.500000 1725353466.5138
MEM 594.015625 1725353466.6185
MEM 575.656250 1725353466.7203
MEM 578.765625 1725353466.8255
MEM 562.984375 1725353466.9307
MEM 552.984375 1725353467.0359
MEM 534.593750 1725353467.1411
MEM 524.953125 1725353467.2415
MEM 510.718750 1725353467.3429
MEM 500.968750 1725353467.4442
MEM 507.234375 1725353467.5451
MEM 467.718750 1725353467.6503
MEM 436.234375 1725353467.7530
MEM 442.468750 1725353467.8555
MEM 448.406250 1725353467.9565
MEM 455.031250 1725353468.0616
MEM 409.156250 1725353468.1661
MEM 396.328125 1725353468.2709
MEM 401.343750 1725353468.3723
MEM 406.187500 1725353468.4774
MEM 424.140625 1725353468.5814
MEM 420.156250 1725353468.6866
MEM 389.812500 1725353468.7919
MEM 399.859375 1725353468.8970
MEM 387.687500 1725353469.0022
MEM 406.718750 1725353469.1069
MEM 434.906250 1725353469.2095
MEM 466.578125 1725353469.3109
MEM 493.515625 1725353469.4124
MEM 513.125000 1725353469.5139
MEM 518.484375 1725353469.6192
MEM 523.828125 1725353469.7243
MEM 554.781250 1725353469.8294
MEM 561.125000 1725353469.9328
MEM 570.250000 1725353470.0380
MEM 602.796875 1725353470.1419
MEM 621.109375 1725353470.2433
MEM 645.796875 1725353470.3484
MEM 664.750000 1725353470.4507
MEM 656.765625 1725353470.5560
MEM 656.359375 1725353470.6604
MEM 654.765625 1725353470.7656
MEM 666.484375 1725353470.8706
MEM 690.671875 1725353470.9751
MEM 717.843750 1725353471.0777
MEM 736.125000 1725353471.1791
MEM 748.453125 1725353471.2844
MEM 767.609375 1725353471.3897
MEM 770.640625 1725353471.4922
MEM 771.484375 1725353471.5937
MEM 745.656250 1725353471.6988
MEM 734.000000 1725353471.8040
MEM 730.921875 1725353471.9090
MEM 749.234375 1725353472.0142
MEM 766.421875 1725353472.1193
MEM 685.921875 1725353472.2245
MEM 673.593750 1725353472.3297
MEM 654.390625 1725353472.4311
MEM 654.859375 1725353472.5362
MEM 666.109375 1725353472.6392
MEM 669.468750 1725353472.7404
MEM 681.593750 1725353472.8456
MEM 691.953125 1725353472.9494
MEM 711.828125 1725353473.0547
MEM 699.812500 1725353473.1598
MEM 704.125000 1725353473.2631
MEM 695.609375 1725353473.3682
MEM 719.015625 1725353473.4734
MEM 724.687500 1725353473.5777
MEM 713.546875 1725353473.6790
MEM 733.062500 1725353473.7842
MEM 751.468750 1725353473.8856
MEM 725.281250 1725353473.9909
MEM 684.250000 1725353474.0960
MEM 670.750000 1725353474.1963
MEM 674.812500 1725353474.2997
MEM 688.468750 1725353474.4048
MEM 663.640625 1725353474.5100
MEM 670.437500 1725353474.6124
MEM 678.500000 1725353474.7176
MEM 687.656250 1725353474.8227
MEM 692.187500 1725353474.9270
MEM 698.203125 1725353475.0321
MEM 684.921875 1725353475.1372
MEM 691.343750 1725353475.2416
MEM 698.000000 1725353475.3467
MEM 686.187500 1725353475.4518
MEM 690.796875 1725353475.5569
MEM 672.875000 1725353475.6597
MEM 673.312500 1725353475.7599
MEM 677.843750 1725353475.8672
MEM 682.125000 1725353475.9702
MEM 686.937500 1725353476.0737
MEM 691.734375 1725353476.1763
MEM 657.937500 1725353476.2815
MEM 627.140625 1725353476.3867
MEM 632.500000 1725353476.4919
MEM 637.343750 1725353476.5952
MEM 601.156250 1725353476.6977
MEM 607.531250 1725353476.8028
MEM 588.625000 1725353476.9079
MEM 538.015625 1725353477.0127
MEM 516.968750 1725353477.1129
MEM 501.812500 1725353477.2150
MEM 508.015625 1725353477.3202
MEM 515.015625 1725353477.4253
MEM 501.187500 1725353477.5304
MEM 481.500000 1725353477.6312
MEM 447.781250 1725353477.7325
MEM 451.984375 1725353477.8377
MEM 433.984375 1725353477.9428
MEM 433.625000 1725353478.0479
MEM 431.156250 1725353478.1531
MEM 424.156250 1725353478.2582
MEM 407.078125 1725353478.3610
MEM 413.453125 1725353478.4662
MEM 404.562500 1725353478.5713
MEM 398.796875 1725353478.6764
MEM 380.765625 1725353478.7778
MEM 386.046875 1725353478.8830
MEM 376.468750 1725353478.9867
MEM 367.234375 1725353479.0871
MEM 371.671875 1725353479.1922
MEM 371.734375 1725353479.2950
MEM 389.421875 1725353479.4002
MEM 393.375000 1725353479.5032
MEM 396.843750 1725353479.6044
MEM 423.890625 1725353479.7057
MEM 445.421875 1725353479.8108
MEM 455.468750 1725353479.9160
MEM 426.468750 1725353480.0205
MEM 428.390625 1725353480.1210
MEM 432.906250 1725353480.2231
MEM 437.671875 1725353480.3284
MEM 443.437500 1725353480.4320
MEM 448.687500 1725353480.5324
MEM 504.484375 1725353480.6376
MEM 521.171875 1725353480.7404
MEM 533.828125 1725353480.8439
MEM 542.984375 1725353480.9458
MEM 548.359375 1725353481.0511
MEM 552.343750 1725353481.1563
MEM 604.984375 1725353481.2615
MEM 626.015625 1725353481.3666
MEM 645.593750 1725353481.4718
MEM 651.625000 1725353481.5769
MEM 651.531250 1725353481.6793
MEM 659.953125 1725353481.7841
MEM 671.171875 1725353481.8847
MEM 675.359375 1725353481.9885
MEM 691.171875 1725353482.0928
MEM 696.859375 1725353482.1974
MEM 692.234375 1725353482.3025
MEM 703.046875 1725353482.4077
MEM 678.437500 1725353482.5124
MEM 669.156250 1725353482.6177
MEM 641.171875 1725353482.7229
MEM 653.812500 1725353482.8259
MEM 656.796875 1725353482.9281
MEM 670.578125 1725353483.0333
MEM 657.703125 1725353483.1357
MEM 653.453125 1725353483.2410
MEM 622.859375 1725353483.3461
MEM 621.656250 1725353483.4514
MEM 637.078125 1725353483.5522
MEM 661.125000 1725353483.6575
MEM 696.906250 1725353483.7627
MEM 722.140625 1725353483.8679
MEM 731.734375 1725353483.9732
MEM 736.828125 1725353484.0740
MEM 738.234375 1725353484.1792
MEM 742.250000 1725353484.2819
MEM 665.000000 1725353484.3847
MEM 654.984375 1725353484.4900
MEM 676.953125 1725353484.5912
MEM 661.343750 1725353484.6963
MEM 623.046875 1725353484.7988
MEM 619.796875 1725353484.9042
MEM 628.453125 1725353485.0084
MEM 638.578125 1725353485.1136
MEM 657.718750 1725353485.2152
MEM 671.640625 1725353485.3204
MEM 672.296875 1725353485.4256
MEM 672.937500 1725353485.5307
MEM 681.906250 1725353485.6358
MEM 665.687500 1725353485.7379
MEM 654.546875 1725353485.8422
MEM 636.484375 1725353485.9473
MEM 640.812500 1725353486.0525
MEM 617.156250 1725353486.1578
MEM 597.281250 1725353486.2630
MEM 602.203125 1725353486.3682
MEM 584.015625 1725353486.4733
MEM 588.593750 1725353486.5785
MEM 549.000000 1725353486.6817
MEM 554.343750 1725353486.7869
MEM 553.281250 1725353486.8888
MEM 558.359375 1725353486.9912
MEM 544.953125 1725353487.0961
MEM 550.531250 1725353487.1992
MEM 543.281250 1725353487.3044
MEM 547.718750 1725353487.4072
MEM 515.468750 1725353487.5084
MEM 519.984375 1725353487.6135
MEM 501.765625 1725353487.7186
MEM 508.406250 1725353487.8232
MEM 463.859375 1725353487.9246
MEM 439.031250 1725353488.0286
MEM 418.015625 1725353488.1327
MEM 421.312500 1725353488.2378
MEM 425.406250 1725353488.3388
MEM 417.515625 1725353488.4420
MEM 422.734375 1725353488.5455
MEM 415.281250 1725353488.6498
MEM 420.718750 1725353488.7549
MEM 427.203125 1725353488.8578
MEM 413.703125 1725353488.9592
MEM 419.593750 1725353489.0605
MEM 407.593750 1725353489.1656
MEM 414.406250 1725353489.2706
MEM 421.468750 1725353489.3757
MEM 408.234375 1725353489.4808
MEM 413.484375 1725353489.5859
MEM 405.890625 1725353489.6910
MEM 409.062500 1725353489.7961
MEM 404.421875 1725353489.8986
MEM 384.406250 1725353490.0015
MEM 390.031250 1725353490.1059
MEM 392.609375 1725353490.2109
MEM 399.671875 1725353490.3138
MEM 406.921875 1725353490.4189
MEM 413.000000 1725353490.5240
MEM 414.125000 1725353490.6290
MEM 416.062500 1725353490.7340
MEM 420.500000 1725353490.8391
MEM 420.765625 1725353490.9414
MEM 423.937500 1725353491.0466
MEM 428.500000 1725353491.1512
MEM 423.093750 1725353491.2563
MEM 428.578125 1725353491.3615
MEM 412.031250 1725353491.4665
MEM 419.296875 1725353491.5713
MEM 387.796875 1725353491.6764
MEM 377.437500 1725353491.7817
MEM 357.468750 1725353491.8821
MEM 362.812500 1725353491.9863
MEM 342.484375 1725353492.0899
MEM 347.968750 1725353492.1930
MEM 353.875000 1725353492.2979
MEM 346.140625 1725353492.4023
MEM 351.359375 1725353492.5074
MEM 356.609375 1725353492.6125
MEM 361.375000 1725353492.7176
MEM 357.765625 1725353492.8227
MEM 363.703125 1725353492.9278
MEM 366.906250 1725353493.0328
MEM 355.671875 1725353493.1359
MEM 344.687500 1725353493.2366
MEM 344.296875 1725353493.3417
MEM 349.031250 1725353493.4468
MEM 350.265625 1725353493.5519
MEM 355.953125 1725353493.6570
MEM 362.531250 1725353493.7623
MEM 352.765625 1725353493.8645
MEM 350.921875 1725353493.9673
MEM 356.562500 1725353494.0724
MEM 352.828125 1725353494.1754
MEM 357.515625 1725353494.2805
MEM 372.453125 1725353494.3856
MEM 393.546875 1725353494.4896
MEM 404.921875 1725353494.5948
MEM 409.531250 1725353494.6951
MEM 425.000000 1725353494.7992
MEM 429.312500 1725353494.9007
MEM 432.031250 1725353495.0019
MEM 431.312500 1725353495.1072
MEM 442.578125 1725353495.2124
MEM 447.000000 1725353495.3175
MEM 465.359375 1725353495.4226
MEM 495.671875 1725353495.5278
MEM 516.671875 1725353495.6315
MEM 491.203125 1725353495.7327
MEM 458.546875 1725353495.8369
MEM 452.968750 1725353495.9422
MEM 437.921875 1725353496.0431
MEM 427.890625 1725353496.1460
MEM 431.078125 1725353496.2511
MEM 428.234375 1725353496.3563
MEM 432.140625 1725353496.4599
MEM 405.296875 1725353496.5622
MEM 388.609375 1725353496.6659
MEM 392.640625 1725353496.7700
MEM 398.375000 1725353496.8736
MEM 415.484375 1725353496.9784
MEM 419.671875 1725353497.0837
MEM 438.656250 1725353497.1851
MEM 413.109375 1725353497.2859
MEM 418.156250 1725353497.3869
MEM 424.671875 1725353497.4922
MEM 444.968750 1725353497.5969
MEM 434.812500 1725353497.7020
MEM 435.312500 1725353497.8071
MEM 423.109375 1725353497.9125
MEM 367.859375 1725353498.0176
MEM 372.234375 1725353498.1192
MEM 376.000000 1725353498.2243
MEM 396.671875 1725353498.3292
MEM 415.531250 1725353498.4343
MEM 426.515625 1725353498.5394
MEM 452.000000 1725353498.6445
MEM 476.796875 1725353498.7496
MEM 495.000000 1725353498.8548
MEM 501.500000 1725353498.9599
MEM 505.437500 1725353499.0650
MEM 504.984375 1725353499.1702
MEM 511.328125 1725353499.2747
MEM 516.921875 1725353499.3798
